  band1_sur0.67   band2_RAC0.86     NDVI      S_angle      band3_sur0.47 band2_sur(NOTUSE)   Land_type
    0.16980000    0.23087400    0.32372200    1.76434000    0.07360000    0.24640000   10.00000000
    0.17670000    0.23762300    0.31671800    1.75525000    0.07760000    0.25360000   10.00000000
    0.15350000    0.21047700    0.33392800    1.76299000    0.06830000    0.22490000   10.00000000
    0.15260000    0.21154100    0.33587400    1.75748000    0.06970000    0.22560000   10.00000000
    0.13990000    0.19193000    0.35424800    1.79544000    0.06610000    0.20600000   10.00000000
    0.15370000    0.20424900    0.33328700    1.79329000    0.07390000    0.21930000   10.00000000
    0.14860000    0.19973400    0.33076500    1.78648000    0.06770000    0.21390000   10.00000000
    0.13390000    0.18436000    0.37050400    1.79181000    0.06380000    0.19910000   10.00000000
    0.13380000    0.18759000    0.37862600    1.78546000    0.06280000    0.20250000   10.00000000
    0.14170000    0.20372700    0.38097500    1.79092000    0.06770000    0.21910000   10.00000000
    0.14000000    0.20289900    0.38649600    1.78410000    0.06640000    0.21820000   10.00000000
    0.11590000    0.17697800    0.43502400    1.78876000    0.05290000    0.19140000   10.00000000
    0.12080000    0.17413100    0.40463500    1.78314000    0.05350000    0.18830000   10.00000000
    0.11520000    0.17706600    0.43885200    1.78848000    0.05030000    0.19150000   10.00000000
    0.15310000    0.21313400    0.35823000    1.78084000    0.06790000    0.22860000   10.00000000
    0.15570000    0.21684100    0.35650400    1.78621000    0.06870000    0.23230000   10.00000000
    0.14590000    0.20423600    0.36677000    1.79162000    0.06610000    0.21950000   10.00000000
    0.17720000    0.23744600    0.31099200    1.78525000    0.07720000    0.25290000   10.00000000
    0.12560000    0.17440400    0.37197200    1.78283000    0.05800000    0.18740000   10.00000000
    0.14670000    0.22721700    0.40971800    1.78807000    0.06190000    0.24310000   10.00000000
    0.14100000    0.22636900    0.42907000    1.78127000    0.05600000    0.24220000   10.00000000
    0.14320000    0.19980600    0.36696300    1.78588000    0.06500000    0.21480000   10.00000000
    0.17820000    0.23458800    0.30826900    1.78025000    0.08210000    0.25040000   10.00000000
    0.13540000    0.20017200    0.39863700    1.78554000    0.05530000    0.21510000   10.00000000
    0.14620000    0.20744100    0.37125900    1.77866000    0.06120000    0.22260000   10.00000000
    0.13430000    0.18991400    0.37190700    1.78332000    0.05900000    0.20390000   10.00000000
    0.14120000    0.20950500    0.39541500    1.77762000    0.05860000    0.22480000   10.00000000
    0.13920000    0.19424800    0.37018800    1.78303000    0.06210000    0.20910000   10.00000000
    0.14920000    0.21196900    0.36997900    1.77615000    0.06600000    0.22730000   10.00000000
    0.11960000    0.17043900    0.40235100    1.78068000    0.05410000    0.18460000   10.00000000
    0.14210000    0.20176100    0.37556000    1.78591000    0.05860000    0.21670000   10.00000000
    0.14300000    0.20667400    0.38283100    1.78045000    0.06230000    0.22180000   10.00000000
    0.15740000    0.21911200    0.35507900    1.78489000    0.06860000    0.23460000   10.00000000
    0.13930000    0.19468900    0.37218700    1.77806000    0.06410000    0.20940000   10.00000000
    0.13470000    0.18319400    0.36473000    1.78324000    0.06130000    0.19750000   10.00000000
    0.14710000    0.20140600    0.35624000    1.77781000    0.06600000    0.21640000   10.00000000
    0.13780000    0.20090000    0.39118300    1.78228000    0.06140000    0.21580000   10.00000000
    0.17850000    0.24233600    0.32379300    1.77538000    0.08200000    0.25770000   10.00000000
    0.14480000    0.21828400    0.40008800    1.78059000    0.06520000    0.23370000   10.00000000
    0.16480000    0.23648600    0.35589900    1.77489000    0.07760000    0.25160000   10.00000000
    0.17930000    0.25072500    0.34437700    1.77933000    0.07680000    0.26710000   10.00000000
    0.18230000    0.24993200    0.33333800    1.77259000    0.08450000    0.26630000   10.00000000
    0.18140000    0.25177300    0.33972700    1.77763000    0.08450000    0.26820000   10.00000000
    0.17070000    0.24536700    0.36158000    1.77212000    0.07700000    0.26160000   10.00000000
    0.15340000    0.22111200    0.37576500    1.77732000    0.06870000    0.23690000   10.00000000
    0.19460000    0.27517200    0.34151400    1.77048000    0.08520000    0.29250000   10.00000000
    0.16800000    0.25113300    0.38075400    1.77443000    0.07440000    0.26790000   10.00000000
    0.23200000    0.31378900    0.30553900    1.76770000    0.10600000    0.33260000   10.00000000
    0.16600000    0.22894800    0.33730700    1.77208000    0.07850000    0.24430000   10.00000000
    0.11200000    0.16992600    0.42523200    1.76660000    0.05050000    0.18290000   10.00000000
    0.12430000    0.18032300    0.39049500    1.77169000    0.05670000    0.19390000   10.00000000
    0.14360000    0.21197000    0.38212100    1.76494000    0.06420000    0.22670000   10.00000000
    0.13490000    0.20852900    0.41172000    1.77003000    0.06040000    0.22310000   10.00000000
    0.14610000    0.22189300    0.39293100    1.76461000    0.06460000    0.23690000   10.00000000
    0.14320000    0.21089700    0.37786900    1.76963000    0.06350000    0.22570000   10.00000000
    0.19540000    0.25561400    0.29238900    1.75927000    0.08390000    0.27190000   10.00000000
    0.18180000    0.24328400    0.30780900    1.75397000    0.07910000    0.25920000   10.00000000
    0.18150000    0.24063400    0.29935400    1.75703000    0.08370000    0.25600000   10.00000000
    0.14500000    0.19952900    0.33796800    1.75150000    0.06700000    0.21300000   10.00000000
    0.16300000    0.21368100    0.32383600    1.79337000    0.08100000    0.22950000   10.00000000
    0.16160000    0.21826800    0.33812700    1.78769000    0.08300000    0.23430000   10.00000000
    0.13350000    0.18883600    0.37097800    1.78564000    0.06030000    0.20260000   10.00000000
    0.12780000    0.18378300    0.39438800    1.79102000    0.05930000    0.19840000   10.00000000
    0.12960000    0.18263000    0.38469400    1.78535000    0.06060000    0.19730000   10.00000000
    0.14010000    0.19109600    0.36004800    1.78990000    0.06890000    0.20620000   10.00000000
    0.13220000    0.19459000    0.40017600    1.78310000    0.06210000    0.20960000   10.00000000
    0.12530000    0.18713000    0.41351400    1.78837000    0.05620000    0.20200000   10.00000000
    0.13600000    0.18362400    0.35964100    1.78286000    0.06690000    0.19830000   10.00000000
    0.10420000    0.15946800    0.45321800    1.78753000    0.04730000    0.17320000   10.00000000
    0.15980000    0.22124100    0.35057300    1.78064000    0.06940000    0.23710000   10.00000000
    0.18150000    0.24266100    0.32165200    1.78532000    0.08250000    0.25910000   10.00000000
    0.16190000    0.23520500    0.37010900    1.77966000    0.06810000    0.25140000   10.00000000
    0.15060000    0.21459600    0.36072300    1.78501000    0.06600000    0.22910000   10.00000000
    0.14440000    0.21234000    0.38553400    1.77754000    0.06650000    0.22730000   10.00000000
    0.16380000    0.23525900    0.35653600    1.78284000    0.07410000    0.25060000   10.00000000
    0.15750000    0.22878100    0.36591500    1.78803000    0.07090000    0.24390000   10.00000000
    0.11990000    0.16576400    0.37879100    1.78258000    0.05560000    0.17860000   10.00000000
    0.16640000    0.23934700    0.36270700    1.78708000    0.07040000    0.25560000   10.00000000
    0.16570000    0.25056400    0.38504400    1.78036000    0.06720000    0.26710000   10.00000000
    0.15250000    0.21735000    0.36839500    1.78543000    0.06820000    0.23290000   10.00000000
    0.15740000    0.22022000    0.35641400    1.78001000    0.06990000    0.23580000   10.00000000
    0.16420000    0.24410700    0.37738200    1.78453000    0.06430000    0.26050000   10.00000000
    0.14510000    0.19840000    0.35631200    1.77775000    0.06780000    0.21350000   10.00000000
    0.14790000    0.21024400    0.37055800    1.78303000    0.06560000    0.22570000   10.00000000
    0.12900000    0.19066500    0.40567200    1.77754000    0.05580000    0.20540000   10.00000000
    0.13640000    0.19348700    0.38004000    1.78184000    0.06030000    0.20820000   10.00000000
    0.14230000    0.19450200    0.35868500    1.77523000    0.06580000    0.20930000   10.00000000
    0.13180000    0.18077500    0.36852300    1.78038000    0.06030000    0.19480000   10.00000000
    0.11630000    0.15202700    0.37039000    1.77492000    0.05530000    0.16550000   10.00000000
    0.15840000    0.21779900    0.34852500    1.77942000    0.06840000    0.23320000   10.00000000
    0.13760000    0.19216500    0.37293600    1.77139000    0.06030000    0.20680000   10.00000000
    0.14780000    0.20399700    0.35903300    1.77776000    0.06620000    0.21900000   10.00000000
    0.14900000    0.19569200    0.33606300    1.78231000    0.06780000    0.21040000   10.00000000
    0.14860000    0.19745000    0.34195300    1.77669000    0.06800000    0.21230000   10.00000000
    0.14320000    0.19736000    0.36243500    1.78193000    0.06620000    0.21210000   10.00000000
    0.19190000    0.25721000    0.31220400    1.77965000    0.09660000    0.27320000   10.00000000
    0.15720000    0.22320600    0.36581300    1.77378000    0.07190000    0.23870000   10.00000000
    0.18290000    0.25474400    0.34020200    1.76589000    0.08280000    0.27120000   10.00000000
    0.19330000    0.25580600    0.30588700    1.77216000    0.09300000    0.27150000   10.00000000
    0.19530000    0.27096400    0.33168400    1.77729000    0.08330000    0.28780000   10.00000000
    0.20860000    0.29004900    0.32691800    1.77100000    0.08940000    0.30740000   10.00000000
    0.14350000    0.20866900    0.38792500    1.77615000    0.06330000    0.22400000   10.00000000
    0.15930000    0.24092600    0.39171100    1.76949000    0.06780000    0.25720000   10.00000000
    0.13570000    0.19552200    0.38095900    1.77136000    0.06200000    0.20960000   10.00000000
    0.14920000    0.21544200    0.36778800    1.76457000    0.06750000    0.23040000   10.00000000
    0.13870000    0.20903600    0.39567200    1.76879000    0.06200000    0.22370000   10.00000000
    0.13890000    0.21689400    0.40906100    1.76329000    0.06240000    0.23180000   10.00000000
    0.19520000    0.25707700    0.29597000    1.75884000    0.08080000    0.27370000   10.00000000
    0.16990000    0.22709100    0.31290500    1.75341000    0.07380000    0.24220000   10.00000000
    0.17240000    0.22214800    0.28527100    1.75649000    0.07970000    0.23620000   10.00000000
    0.16720000    0.22585600    0.31007600    1.75103000    0.07720000    0.24040000   10.00000000
    0.19780000    0.24174900    0.25802600    1.78087000    0.09710000    0.25790000   10.00000000
    0.14760000    0.19777300    0.33444400    1.78673000    0.06740000    0.21190000   10.00000000
    0.13690000    0.18574000    0.35580000    1.77878000    0.06340000    0.19990000   10.00000000
    0.13090000    0.17736600    0.35242600    1.78530000    0.06010000    0.19060000   10.00000000
    0.14380000    0.20855100    0.38283700    1.79003000    0.06460000    0.22410000   10.00000000
    0.12940000    0.18191100    0.37994000    1.78438000    0.06030000    0.19610000   10.00000000
    0.15390000    0.21965800    0.36744300    1.78968000    0.07180000    0.23540000   10.00000000
    0.12310000    0.17711300    0.40033300    1.78219000    0.05870000    0.19170000   10.00000000
    0.12130000    0.17104600    0.39412100    1.78759000    0.05730000    0.18510000   10.00000000
    0.12590000    0.17855600    0.39135200    1.78188000    0.05940000    0.19310000   10.00000000
    0.15620000    0.21311800    0.34657100    1.78644000    0.07290000    0.22860000   10.00000000
    0.15520000    0.21177200    0.34767400    1.77981000    0.06850000    0.22720000   10.00000000
    0.18860000    0.24385100    0.29548800    1.77948000    0.08670000    0.26010000   10.00000000
    0.15550000    0.22738200    0.37824000    1.78246000    0.07240000    0.24330000   10.00000000
    0.15420000    0.21493300    0.35275600    1.78156000    0.07130000    0.22970000   10.00000000
